UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
632,L47811,L,298.4,310.0,1554,37.3,103,0,0,0,0,0,0
1394,L48573,L,299.1,310.4,1594,33.3,147,0,0,0,0,0,0
4011,M18870,M,302.1,311.1,1605,37.6,171,0,0,0,0,0,0
5473,L52652,L,302.8,312.3,1386,57.8,172,0,0,0,0,0,0
9427,L56606,L,298.1,308.7,1341,55.7,30,0,0,0,0,0,0
6994,M21853,M,300.7,311.0,1740,25.6,176,0,0,0,0,0,0
799,M15658,M,296.9,307.8,1828,24.6,91,0,0,0,0,0,0
9686,L56865,L,299.0,310.0,1360,48.1,37,0,0,0,0,0,0
2380,H31793,H,299.1,308.2,1450,46.1,112,0,0,0,0,0,0
9379,L56558,L,297.6,308.3,1816,28.8,106,0,0,0,0,0,0
9061,H38474,H,297.2,308.3,1453,45.8,105,0,0,0,0,0,0
4132,L51311,L,301.9,310.3,1485,46.3,24,0,0,0,0,0,0
6419,H35832,H,300.3,309.9,1405,52.1,205,0,0,0,0,0,0
5710,L52889,L,302.2,311.7,1556,38.6,145,0,0,0,0,0,0
8790,L55969,L,297.4,308.5,1471,43.9,45,0,0,0,0,0,0
61,L47240,L,298.8,309.1,1393,52.6,167,0,0,0,0,0,0
5553,H34966,H,302.5,312.0,1579,35.7,167,0,0,0,0,0,0
6544,L53723,L,301.4,310.8,1698,29.6,99,0,0,0,0,0,0
7885,L55064,L,300.8,312.4,1465,59.1,91,1,0,0,1,0,0
4164,L51343,L,302.1,310.5,1696,30.9,107,0,0,0,0,0,0
2128,H31541,H,299.3,309.0,1425,40.6,123,0,0,0,0,0,0
6548,L53727,L,301.4,310.8,1740,29.2,110,0,0,0,0,0,0
5707,L52886,L,302.4,311.9,1290,70.0,139,1,0,0,1,0,0
757,L47936,L,296.8,308.0,1584,40.4,227,0,0,0,0,0,0
7124,M21983,M,300.9,310.4,1576,40.4,92,0,0,0,0,0,0
3440,L50619,L,301.4,310.3,1492,41.4,195,0,0,0,0,0,0
5534,L52713,L,302.4,311.7,1721,26.9,112,0,0,0,0,0,0
5619,M20478,M,303.0,312.4,1645,29.6,129,0,0,0,0,0,0
5967,L53146,L,300.4,310.8,1396,49.3,142,0,0,0,0,0,0
1255,H30668,H,297.5,308.8,1430,49.4,2,0,0,0,0,0,0
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0
7380,M22239,M,299.6,310.1,1357,48.7,96,0,0,0,0,0,0
7395,L54574,L,299.7,310.6,1479,38.0,137,0,0,0,0,0,0
6601,M21460,M,301.5,310.6,1424,47.0,26,0,0,0,0,0,0
9103,L56282,L,297.3,308.3,1494,38.2,14,0,0,0,0,0,0
5781,L52960,L,301.7,311.2,1517,42.4,113,0,0,0,0,0,0
691,H30104,H,297.6,309.0,1413,40.2,51,0,0,0,0,0,0
5834,L53013,L,301.3,311.2,1457,44.5,14,0,0,0,0,0,0
3274,M18133,M,301.3,309.9,1565,36.0,213,0,0,0,0,0,0
2169,M17028,M,299.5,309.1,1420,49.5,5,0,0,0,0,0,0
9878,L57057,L,298.8,309.7,1374,58.6,123,0,0,0,0,0,0
1884,M16743,M,298.0,307.6,1472,46.7,116,0,0,0,0,0,0
2353,M17212,M,299.3,308.5,1422,45.4,37,0,0,0,0,0,0
4185,L51364,L,302.2,310.6,1334,53.2,159,1,0,1,0,0,0
1760,H31173,H,298.0,307.4,1606,35.2,195,0,0,0,0,0,0
6198,L53377,L,300.9,310.8,1493,45.8,57,0,0,0,0,0,0
5450,L52629,L,303.1,312.8,2329,15.1,113,0,0,0,0,0,0
8972,L56151,L,296.9,307.6,1514,35.7,100,0,0,0,0,0,0
5691,L52870,L,302.3,311.8,1435,44.8,98,0,0,0,0,0,0
4048,L51227,L,301.9,311.0,1455,46.0,29,0,0,0,0,0,0
6259,M21118,M,301.1,310.7,1583,40.7,2,0,0,0,0,0,0
4346,M19205,M,301.8,309.8,1546,39.8,121,0,0,0,0,0,0
9134,L56313,L,297.7,308.7,1479,45.7,93,0,0,0,0,0,0
7899,L55078,L,300.8,312.5,1423,47.3,123,0,0,0,0,0,0
3502,H32915,H,301.9,311.0,1291,63.6,137,0,0,0,0,0,0
9136,H38549,H,297.7,308.8,1404,50.3,97,0,0,0,0,0,0
9114,L56293,L,297.6,308.6,1744,28.5,42,0,0,0,0,0,0
6967,L54146,L,300.7,311.0,1969,20.7,109,0,0,0,0,0,0
9669,L56848,L,299.1,310.3,1619,35.2,240,0,0,0,0,0,0
550,L47729,L,297.4,309.2,1437,40.4,117,0,0,0,0,0,0
5101,M19960,M,304.2,313.5,1437,47.2,102,0,0,0,0,0,0
1857,M16716,M,297.8,307.4,1752,26.1,52,0,0,0,0,0,0
3438,L50617,L,301.5,310.5,2297,15.8,191,0,0,0,0,0,0
6351,L53530,L,300.1,309.7,1362,49.1,23,0,0,0,0,0,0
4568,M19427,M,302.8,310.8,1451,44.7,32,0,0,0,0,0,0
1727,L48906,L,298.3,307.8,1906,22.1,104,0,0,0,0,0,0
445,L47624,L,297.4,308.4,1582,37.2,68,0,0,0,0,0,0
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0
8156,L55335,L,299.5,310.8,1283,52.4,112,0,0,0,0,0,0
1992,M16851,M,298.2,307.8,1583,36.6,185,0,0,0,0,0,0
469,L47648,L,297.3,308.7,1619,31.6,129,0,0,0,0,0,0
1390,L48569,L,298.9,310.2,1533,42.8,138,0,0,0,0,0,0
2461,L49640,L,299.0,308.6,1466,46.4,112,0,0,0,0,0,0
5769,L52948,L,301.7,311.3,1421,45.9,85,0,0,0,0,0,0
883,M15742,M,295.7,306.2,1739,25.9,94,0,0,0,0,0,0
4891,L52070,L,303.7,312.4,1525,43.9,188,0,0,0,0,0,0
9121,L56300,L,297.4,308.4,1525,38.7,62,0,0,0,0,0,0
3122,L50301,L,300.1,309.4,2141,17.9,33,0,0,0,0,0,0
8047,L55226,L,300.6,311.8,1471,41.4,39,0,0,0,0,0,0
2579,L49758,L,299.4,309.3,1391,46.6,185,0,0,0,0,0,0
939,L48118,L,295.6,306.2,1823,25.8,29,0,0,0,0,0,0
6095,M20954,M,300.9,310.8,1402,48.1,22,0,0,0,0,0,0
6738,M21597,M,301.7,311.0,1537,33.5,146,0,0,0,0,0,0
8600,L55779,L,297.6,308.4,1460,40.3,195,0,0,0,0,0,0
5567,L52746,L,302.4,312.0,1457,45.5,206,0,0,0,0,0,0
2919,M17778,M,300.6,309.5,1492,34.0,144,0,0,0,0,0,0
9200,L56379,L,297.9,308.8,1613,31.4,57,0,0,0,0,0,0
1478,L48657,L,298.3,309.4,1570,35.6,138,0,0,0,0,0,0
1316,L48495,L,299.0,310.3,1520,45.0,171,0,0,0,0,0,0
6674,L53853,L,301.6,310.7,1380,51.8,216,1,0,0,0,1,0
3229,L50408,L,300.5,309.3,1475,46.8,94,0,0,0,0,0,0
5614,M20473,M,303.0,312.3,1483,38.8,114,0,0,0,0,0,0
7934,L55113,L,300.8,311.8,1928,21.8,209,0,0,0,0,0,0
2601,L49780,L,299.3,309.0,1422,47.3,25,0,0,0,0,0,0
3540,L50719,L,302.0,311.0,1686,32.5,25,0,0,0,0,0,0
1497,L48676,L,298.0,308.7,1268,69.4,189,1,0,0,1,1,0
4351,M19210,M,301.9,309.7,1568,37.5,135,0,0,0,0,0,0
8931,L56110,L,297.4,308.4,1571,39.4,0,0,0,0,0,0,0
1967,L49146,L,297.9,307.6,1515,40.5,118,0,0,0,0,0,0
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0
511,L47690,L,297.5,309.3,1564,37.5,20,0,0,0,0,0,0
7752,M22611,M,300.4,311.7,1398,42.6,176,0,0,0,0,0,0
8075,L55254,L,300.4,312.0,1631,34.9,115,0,0,0,0,0,0
5243,L52422,L,303.7,313.1,1496,47.4,48,0,0,0,0,0,0
5656,L52835,L,302.3,311.5,1387,47.3,2,0,0,0,0,0,0
5961,L53140,L,300.5,310.7,1606,33.5,121,0,0,0,0,0,0
7933,L55112,L,300.7,311.8,1478,41.9,207,0,0,0,0,0,0
9842,M24701,M,298.3,309.2,1359,51.4,21,0,0,0,0,0,0
2576,L49755,L,299.5,309.3,1422,49.2,179,0,0,0,0,0,0
97,M14956,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0
7007,H36420,H,300.6,310.6,1419,39.6,3,0,0,0,0,0,0
4550,L51729,L,302.6,310.6,1549,37.5,199,0,0,0,0,0,0
7832,M22691,M,300.0,311.4,1533,42.6,180,0,0,0,0,0,0
5173,L52352,L,304.2,313.4,1740,28.2,78,0,0,0,0,0,0
5516,H34929,H,302.7,312.0,1484,41.5,65,0,0,0,0,0,0
7507,L54686,L,300.5,311.9,1511,41.8,205,0,0,0,0,0,0
4039,L51218,L,302.0,310.9,1546,34.4,7,0,0,0,0,0,0
7072,H36485,H,300.7,310.6,1505,40.6,179,0,0,0,0,0,0
4623,M19482,M,303.0,311.1,1526,37.3,176,0,0,0,0,0,0
3954,M18813,M,302.3,311.4,1484,39.5,22,0,0,0,0,0,0
5158,H34571,H,304.1,313.3,1397,49.6,34,0,0,0,0,0,0
4517,L51696,L,302.5,310.3,1539,39.0,119,0,0,0,0,0,0
3889,L51068,L,302.3,311.2,1903,22.9,55,0,0,0,0,0,0
9037,L56216,L,297.3,308.3,1519,37.7,45,0,0,0,0,0,0
5602,L52781,L,302.9,312.2,1605,33.9,86,0,0,0,0,0,0
968,M15827,M,295.9,306.6,1532,38.6,104,0,0,0,0,0,0
9165,L56344,L,297.6,308.6,2384,14.4,171,0,0,0,0,0,0
8169,L55348,L,299.7,311.1,1690,30.6,148,0,0,0,0,0,0
1237,H30650,H,297.1,308.4,1359,46.6,176,0,0,0,0,0,0
1333,L48512,L,299.0,310.3,1868,24.0,221,0,0,0,0,0,0
582,L47761,L,297.8,309.7,1394,42.9,206,0,0,0,0,0,0
6766,L53945,L,301.5,310.9,1580,32.3,11,0,0,0,0,0,0
696,L47875,L,297.6,309.0,1487,45.4,64,0,0,0,0,0,0
2199,M17058,M,299.7,308.9,1478,41.0,87,0,0,0,0,0,0
2684,L49863,L,299.8,309.5,1590,28.5,23,0,0,0,0,0,0
6986,H36399,H,300.8,311.1,1698,24.8,156,0,0,0,0,0,0
5115,M19974,M,304.2,313.8,1481,44.9,136,0,0,0,0,0,0
5942,L53121,L,300.6,310.7,1438,48.5,78,1,0,0,0,0,0
2410,L49589,L,299.1,308.5,1539,46.8,190,0,0,0,0,0,0
4109,L51288,L,301.9,310.5,1892,21.8,177,0,0,0,0,0,0
1610,L48789,L,297.7,307.7,1581,34.9,31,0,0,0,0,0,0
7209,L54388,L,299.8,309.7,1707,29.1,94,0,0,0,0,0,0
2803,M17662,M,300.3,309.6,1509,46.6,95,0,0,0,0,0,0
4991,L52170,L,303.9,313.2,1393,46.5,9,0,0,0,0,0,0
6071,L53250,L,300.9,310.9,1615,32.0,183,0,0,0,0,0,0
2582,L49761,L,299.2,309.1,1345,60.7,191,1,0,0,0,1,0
8412,L55591,L,298.6,309.8,1496,37.7,134,0,0,0,0,0,0
4453,M19312,M,302.5,310.3,1447,39.2,172,0,0,0,0,0,0
1418,L48597,L,298.7,309.9,1541,38.5,208,0,0,0,0,0,0
2861,H32274,H,300.6,309.4,1463,49.2,235,0,0,0,0,0,0
474,M15333,M,297.4,309.0,1520,37.0,147,0,0,0,0,0,0
9126,L56305,L,297.4,308.5,1569,34.2,72,0,0,0,0,0,0
6903,L54082,L,301.0,311.6,1461,40.6,154,0,0,0,0,0,0
1910,L49089,L,298.0,307.7,1435,45.6,184,0,0,0,0,0,0
8769,M23628,M,297.5,308.7,1363,53.6,194,0,0,0,0,0,0
7768,H37181,H,300.2,311.4,1319,54.6,15,0,0,0,0,0,0
6974,L54153,L,300.7,311.0,1462,41.9,126,0,0,0,0,0,0
728,H30141,H,297.3,308.6,1499,37.6,147,0,0,0,0,0,0
5439,L52618,L,302.9,312.5,1683,32.1,85,0,0,0,0,0,0
4233,L51412,L,302.2,310.9,1452,42.3,56,0,0,0,0,0,0
877,L48056,L,295.7,306.3,1915,22.4,79,0,0,0,0,0,0
4977,L52156,L,303.7,312.7,1359,56.8,194,1,0,0,0,1,0
8353,L55532,L,298.6,309.6,1491,36.9,192,0,0,0,0,0,0
4942,M19801,M,303.6,312.7,1699,31.5,105,0,0,0,0,0,0
1545,L48724,L,298.4,309.0,1474,52.7,95,0,0,0,0,0,0
1181,H30594,H,297.3,308.4,1531,35.6,16,0,0,0,0,0,0
3103,L50282,L,299.9,309.1,1412,48.3,198,0,0,0,0,0,0
1226,H30639,H,297.1,308.3,1492,41.5,141,0,0,0,0,0,0
971,L48150,L,295.8,306.5,1568,35.1,111,0,0,0,0,0,0
5413,L52592,L,302.9,312.6,1328,59.9,24,0,0,0,0,0,0
777,L47956,L,296.7,307.8,1468,39.2,35,0,0,0,0,0,0
3223,M18082,M,300.7,309.7,1435,44.7,76,0,0,0,0,0,0
6292,M21151,M,301.1,310.5,1547,35.8,81,0,0,0,0,0,0
4837,L52016,L,303.3,311.8,1315,62.0,42,1,0,1,0,0,0
6064,L53243,L,301.1,311.1,1450,43.3,168,0,0,0,0,0,0
1645,L48824,L,298.0,307.8,1622,33.3,121,0,0,0,0,0,0
5312,H34725,H,303.7,312.9,1460,49.8,2,0,0,0,0,0,0
230,L47409,L,298.3,308.5,1538,32.2,173,0,0,0,0,0,0
2298,L49477,L,299.3,308.7,1802,26.0,130,0,0,0,0,0,0
4120,L51299,L,302.1,310.7,1325,45.1,208,1,0,1,0,0,0
4237,L51416,L,302.2,310.9,1604,40.5,68,0,0,0,0,0,0
450,L47629,L,297.6,308.7,1622,37.9,79,0,0,0,0,0,0
5856,M20715,M,301.2,310.9,1424,45.2,68,0,0,0,0,0,0
5171,M20030,M,304.1,313.3,1480,38.4,72,0,0,0,0,0,0
1535,L48714,L,298.0,308.8,1757,29.1,71,0,0,0,0,0,0
2309,L49488,L,299.1,308.5,1371,55.5,159,0,0,0,0,0,0
1447,M16306,M,299.0,310.2,1628,35.8,64,0,0,0,0,0,0
7730,H37143,H,300.7,311.9,1329,59.2,121,0,0,0,0,0,0
2528,L49707,L,298.8,308.5,1450,50.8,57,0,0,0,0,0,0
636,L47815,L,298.3,310.0,1858,23.9,114,0,0,0,0,0,0
2466,L49645,L,298.9,308.6,1481,40.7,124,0,0,0,0,0,0
6294,H35707,H,301.0,310.4,1512,44.9,86,0,0,0,0,0,0
9022,M23881,M,297.4,308.2,1536,34.6,4,0,0,0,0,0,0
9295,L56474,L,298.1,309.0,1437,36.2,95,0,0,0,0,0,0
7049,L54228,L,300.6,310.4,2007,19.8,116,0,0,0,0,0,0
951,L48130,L,295.6,306.2,1424,42.5,58,0,0,0,0,0,0
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0
9536,M24395,M,299.3,310.6,1609,31.4,99,0,0,0,0,0,0
5274,L52453,L,303.6,313.1,1395,44.1,120,0,0,0,0,0,0
4970,L52149,L,303.9,312.7,1528,38.4,177,0,0,0,0,0,0
6746,M21605,M,301.8,311.1,1395,44.6,171,0,0,0,0,0,0
9443,M24302,M,298.1,308.8,1394,47.9,70,0,0,0,0,0,0
4115,L51294,L,302.0,310.6,1358,53.1,194,0,0,0,0,0,0
2248,M17107,M,299.2,308.4,1396,48.5,5,0,0,0,0,0,0
2564,L49743,L,299.3,309.1,1496,37.2,149,0,0,0,0,0,0
3987,M18846,M,302.2,311.3,1577,29.8,112,0,0,0,0,0,0
1118,L48297,L,296.5,307.4,1523,40.7,85,0,0,0,0,0,0
6279,L53458,L,301.2,310.7,1568,38.3,49,0,0,0,0,0,0
9196,L56375,L,297.9,309.0,1532,37.6,47,0,0,0,0,0,0
3336,L50515,L,301.7,310.9,1705,31.2,146,0,0,0,0,0,0
1168,L48347,L,297.0,308.1,1362,52.5,213,1,0,0,0,1,0
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0
6706,M21565,M,301.5,310.6,1382,58.1,67,0,0,0,0,0,0
6120,L53299,L,300.9,311.1,1471,39.3,91,0,0,0,0,0,0
5459,L52638,L,303.1,312.6,1514,42.1,138,0,0,0,0,0,0
1980,H31393,H,298.0,307.6,1420,45.8,150,0,0,0,0,0,0
6485,H35898,H,300.6,309.8,1913,22.5,157,0,0,0,0,0,0
7677,L54856,L,300.6,311.7,1448,49.1,206,0,0,0,0,0,0
6747,M21606,M,301.7,311.1,1578,40.5,174,0,0,0,0,0,0
6493,M21352,M,300.8,309.9,1444,46.0,180,0,0,0,0,0,0
2230,L49409,L,299.4,308.7,1681,30.8,171,0,0,0,0,0,0
5603,L52782,L,302.9,312.1,1334,54.7,88,0,0,0,0,0,0
4152,M19011,M,301.9,310.4,1373,48.0,73,1,0,1,0,0,0
5685,H35098,H,302.2,311.6,1594,36.8,82,0,0,0,0,0,0
4790,L51969,L,303.8,312.8,1646,35.8,143,0,0,0,0,0,0
720,L47899,L,297.4,308.8,1447,58.1,129,0,0,0,0,0,0
7917,L55096,L,300.8,312.1,1512,37.1,169,0,0,0,0,0,0
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0
8854,L56033,L,297.7,308.9,1458,41.1,14,0,0,0,0,0,0
8284,H37697,H,298.9,310.6,1615,33.0,221,0,0,0,0,0,0
6316,M21175,M,301.0,310.4,1517,46.1,145,0,0,0,0,0,0
6698,L53877,L,301.6,310.9,1643,34.1,44,0,0,0,0,0,0
4671,L51850,L,303.2,311.4,1610,35.5,63,0,0,0,0,0,0
2365,L49544,L,299.2,308.5,1366,49.7,74,0,0,0,0,0,0
6483,L53662,L,300.6,309.9,1480,43.7,153,0,0,0,0,0,0
7102,L54281,L,300.8,310.2,1850,22.8,33,0,0,0,0,0,0
5998,M20857,M,300.5,310.2,1571,34.6,228,0,0,0,0,0,0
700,H30113,H,297.5,308.7,1416,39.2,74,0,0,0,0,0,0
7707,L54886,L,300.5,311.5,1708,31.2,57,0,0,0,0,0,0
3565,M18424,M,301.7,310.6,1492,42.2,85,0,0,0,0,0,0
175,L47354,L,298.2,308.1,1306,58.3,35,0,0,0,0,0,0
9112,L56291,L,297.6,308.6,1351,51.0,37,0,0,0,0,0,0
4594,L51773,L,303.0,311.2,1409,41.9,98,0,0,0,0,0,0
3801,M18660,M,302.1,310.9,1916,23.1,51,0,0,0,0,0,0
3493,H32906,H,301.9,311.0,1336,63.6,111,0,0,0,0,0,0
8249,L55428,L,298.9,310.3,1456,44.1,118,0,0,0,0,0,0
7162,L54341,L,300.2,310.2,1440,42.9,191,0,0,0,0,0,0
4098,L51277,L,301.9,310.4,1518,34.1,155,0,0,0,0,0,0
1769,M16628,M,298.3,307.8,1485,42.0,13,0,0,0,0,0,0
15,L47194,L,298.6,309.2,2035,19.6,40,0,0,0,0,0,0
8757,L55936,L,297.5,308.7,1761,26.2,164,0,0,0,0,0,0
3699,H33112,H,302.2,311.3,1758,26.4,4,0,0,0,0,0,0
565,H29978,H,297.6,309.6,1669,32.1,155,0,0,0,0,0,0
7161,M22020,M,300.2,310.1,1485,40.5,188,0,0,0,0,0,0
1717,L48896,L,298.1,307.7,1523,37.7,80,0,0,0,0,0,0
1652,L48831,L,298.0,307.8,1414,51.7,140,0,0,0,0,0,0
6009,L53188,L,300.7,310.7,1431,39.3,22,0,0,0,0,0,0
2348,L49527,L,299.2,308.3,1410,43.0,26,0,0,0,0,0,0
7206,L54385,L,299.8,309.7,1483,39.6,87,0,0,0,0,0,0
2118,H31531,H,299.4,308.9,1762,29.3,91,0,0,0,0,0,0
2139,L49318,L,299.3,309.0,1734,30.6,154,0,0,0,0,0,0
7647,L54826,L,300.4,311.4,1936,23.9,131,0,0,0,0,0,0
5622,M20481,M,302.9,312.2,1292,54.4,136,0,0,0,0,0,0
8488,L55667,L,298.4,309.4,1392,50.1,117,0,0,0,0,0,0
6529,L53708,L,301.2,310.5,1546,40.0,55,0,0,0,0,0,0
184,L47363,L,298.1,308.2,1485,40.7,57,0,0,0,0,0,0
1035,M15894,M,296.3,307.4,1958,19.1,67,0,0,0,0,0,0
9,M14868,M,298.3,308.7,1667,28.6,18,0,0,0,0,0,0
9004,L56183,L,297.1,307.9,1342,49.1,179,0,0,0,0,0,0
8171,L55350,L,299.9,311.3,1522,45.7,153,0,0,0,0,0,0
1018,L48197,L,296.3,307.2,1637,31.6,27,0,0,0,0,0,0
7122,M21981,M,300.9,310.4,1375,44.7,87,0,0,0,0,0,0
4851,L52030,L,303.5,312.0,1441,56.8,88,0,0,0,0,0,0
8018,L55197,L,301.0,312.0,1518,39.3,196,0,0,0,0,0,0
5911,M20770,M,300.8,310.3,1458,43.4,0,0,0,0,0,0,0
1949,L49128,L,298.1,308.1,1410,45.8,71,0,0,0,0,0,0
5958,L53137,L,300.7,310.9,1637,37.2,115,0,0,0,0,0,0
8074,L55253,L,300.5,312.0,1558,36.7,113,0,0,0,0,0,0
672,L47851,L,297.5,308.9,1554,34.8,204,0,0,0,0,0,0
6466,M21325,M,300.5,309.8,1416,48.5,110,0,0,0,0,0,0
6875,H36288,H,300.9,311.3,1295,58.9,77,0,0,0,0,0,0
3870,L51049,L,302.7,311.7,1480,45.2,8,0,0,0,0,0,0
3201,M18060,M,300.1,309.2,1454,44.4,19,0,0,0,0,0,0
5451,H34864,H,303.1,312.8,1435,41.9,115,0,0,0,0,0,0
6261,L53440,L,301.1,310.7,1436,45.3,8,0,0,0,0,0,0
7069,L54248,L,300.8,310.7,1461,42.8,173,0,0,0,0,0,0
7290,L54469,L,300.3,310.6,1433,53.8,86,0,0,0,0,0,0
9055,M23914,M,297.3,308.4,1521,38.2,87,0,0,0,0,0,0
5379,L52558,L,302.9,312.4,1550,36.9,194,0,0,0,0,0,0
9955,M24814,M,298.1,307.9,1446,42.8,121,0,0,0,0,0,0
3080,L50259,L,300.1,309.3,1340,56.0,130,0,0,0,0,0,0
8217,L55396,L,299.2,310.6,1370,61.9,42,0,0,0,0,0,0
6880,H36293,H,300.8,311.2,2237,17.0,95,0,0,0,0,0,0
4655,M19514,M,303.1,311.0,1510,47.6,16,0,0,0,0,0,0
4924,M19783,M,303.4,312.2,1972,23.5,59,0,0,0,0,0,0
3341,M18200,M,301.5,310.8,1452,44.1,157,0,0,0,0,0,0
9235,L56414,L,298.3,309.1,1904,20.3,140,0,0,0,0,0,0
4786,H34199,H,303.9,312.7,1401,50.0,129,0,0,0,0,0,0
5493,M20352,M,302.9,312.4,1334,50.9,5,0,0,0,0,0,0
2235,L49414,L,299.4,308.6,1492,40.5,181,0,0,0,0,0,0
5513,L52692,L,302.8,312.2,1682,30.9,58,0,0,0,0,0,0
4808,L51987,L,303.5,312.4,1503,36.5,191,0,0,0,0,0,0
4225,L51404,L,302.0,310.7,1698,28.1,39,0,0,0,0,0,0
4381,L51560,L,301.9,309.6,1410,49.0,223,0,0,0,0,0,0
5411,M20270,M,302.7,312.5,1417,51.5,19,0,0,0,0,0,0
11,H29424,H,298.4,308.9,1782,23.9,24,0,0,0,0,0,0
3621,H33034,H,301.9,311.2,1474,41.8,18,0,0,0,0,0,0
7437,L54616,L,300.0,311.4,1487,41.2,22,0,0,0,0,0,0
9256,L56435,L,298.2,309.0,1651,31.5,197,0,0,0,0,0,0
3429,L50608,L,301.6,310.6,1391,49.4,164,0,0,0,0,0,0
5917,L53096,L,300.6,310.2,1555,41.9,19,0,0,0,0,0,0
6172,L53351,L,300.8,310.6,1416,42.2,225,0,0,0,0,0,0
8205,L55384,L,299.4,310.9,1751,27.8,10,0,0,0,0,0,0
206,M15065,M,298.5,308.6,1344,53.0,114,0,0,0,0,0,0
4176,L51355,L,302.3,310.7,1612,33.4,139,0,0,0,0,0,0
9642,L56821,L,299.3,310.4,1365,53.9,171,0,0,0,0,0,0
8211,H37624,H,299.2,310.7,1636,29.4,23,0,0,0,0,0,0
6087,L53266,L,300.9,310.8,1482,37.0,5,0,0,0,0,0,0
3221,M18080,M,300.7,309.6,1525,36.5,71,0,0,0,0,0,0
4310,M19169,M,301.3,309.9,1501,39.5,27,0,0,0,0,0,0
2274,L49453,L,299.3,308.5,1589,32.7,74,0,0,0,0,0,0
4890,L52069,L,303.7,312.5,1632,36.6,186,0,0,0,0,0,0
3777,L50956,L,302.5,311.1,1538,36.8,208,0,0,0,0,0,0
9937,H39350,H,298.3,308.2,1534,33.2,75,0,0,0,0,0,0
1921,L49100,L,298.1,307.9,2161,17.5,5,0,0,0,0,0,0
4449,L51628,L,302.4,310.3,1374,51.2,163,1,0,1,0,0,0
4879,L52058,L,303.7,312.4,1348,51.0,152,0,0,0,0,0,0
5517,L52696,L,302.6,312.0,1674,32.2,70,0,0,0,0,0,0
7350,L54529,L,299.7,310.2,1633,36.5,24,0,0,0,0,0,0
6622,M21481,M,301.7,310.7,1861,21.8,84,0,0,0,0,0,0
829,L48008,L,296.5,307.3,1566,37.2,164,0,0,0,0,0,0
1115,H30528,H,296.4,307.3,1540,37.4,75,0,0,0,0,0,0
1078,L48257,L,296.8,307.6,1547,36.5,179,0,0,0,0,0,0
3585,L50764,L,301.8,310.6,1192,68.9,135,0,0,0,0,0,0
9718,L56897,L,298.9,309.9,1500,44.2,115,0,0,0,0,0,0
6479,L53658,L,300.5,309.8,1663,29.1,145,1,0,0,0,0,0
8233,L55412,L,299.1,310.6,1326,49.7,78,0,0,0,0,0,0
4436,L51615,L,302.3,310.1,1321,52.7,134,1,0,1,0,0,0
2116,L49295,L,299.4,309.0,1404,47.3,86,0,0,0,0,0,0
7645,L54824,L,300.4,311.4,1424,44.6,127,0,0,0,0,0,0
6579,L53758,L,301.4,310.4,1543,40.9,190,0,0,0,0,0,0
8911,L56090,L,297.1,308.4,1550,37.0,167,0,0,0,0,0,0
3706,M18565,M,302.0,311.3,1725,27.7,23,0,0,0,0,0,0
3751,L50930,L,302.3,311.1,1589,29.9,141,0,0,0,0,0,0
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0
6966,L54145,L,300.7,311.0,1312,52.1,107,0,0,0,0,0,0
7585,L54764,L,300.4,311.2,1472,37.3,187,0,0,0,0,0,0
786,M15645,M,296.9,308.0,1497,44.8,57,0,0,0,0,0,0
1265,M16124,M,297.8,309.3,2243,15.7,36,0,0,0,0,0,0
7451,L54630,L,300.3,311.8,1451,41.0,55,0,0,0,0,0,0
6742,M21601,M,301.7,311.1,1506,39.5,158,0,0,0,0,0,0
3733,M18592,M,302.2,311.2,1347,49.8,94,0,0,0,0,0,0
1860,L49039,L,297.8,307.4,1355,45.8,60,0,0,0,0,0,0
5703,L52882,L,302.3,311.7,1544,43.2,128,0,0,0,0,0,0
7307,L54486,L,300.1,310.5,1356,45.8,126,0,0,0,0,0,0
4999,M19858,M,303.6,312.8,1825,25.2,29,0,0,0,0,0,0
6695,M21554,M,301.7,310.9,1300,62.7,36,0,0,0,0,0,0
5577,H34990,H,302.4,312.0,1457,43.4,23,0,0,0,0,0,0
9733,L56912,L,298.9,310.0,2231,17.4,151,0,0,0,0,0,0
4895,H34308,H,303.8,312.5,1447,46.6,198,0,0,0,0,0,0
7466,M22325,M,300.1,311.4,1390,52.1,94,0,0,0,0,0,0
504,M15363,M,297.6,309.2,1442,48.1,0,0,0,0,0,0,0
6756,M21615,M,301.8,311.1,1663,31.6,199,0,0,0,0,0,0
5457,M20316,M,303.1,312.6,1567,32.9,132,0,0,0,0,0,0
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0
6593,M21452,M,301.6,310.7,1457,47.8,7,0,0,0,0,0,0
1494,L48673,L,298.0,308.8,1496,44.9,179,0,0,0,0,0,0
